Customer_ID,Product_ID,0
100001,103010508,0.0
100001,103010509,0.0
100001,103010603,0.0
100001,103010606,0.0
100001,103010704,0.0
100001,103010706,0.0
100001,103010804,0.0
100001,103011005,0.0
100001,103020210,0.0
100001,103020310,0.0
100001,103020401,0.0
100001,103020407,0.0
100001,103020408,0.0
100001,103020410,0.0
100001,103020501,0.0
100001,103020503,0.0
100001,103020601,0.0
100001,103020607,0.0
100001,103020705,0.0
100001,103020805,0.0
100001,103020809,0.0
100001,103020901,0.0
100001,103020903,0.0
100001,103021002,0.0
100001,103021005,0.0
100001,103030404,0.0
100001,103030504,0.0
100001,103030701,0.0
100001,103030709,0.0
100001,103030806,0.0
100001,103030904,0.0
100001,103030908,0.0
100001,103031010,0.0
100001,103040101,1.0
100001,103040103,0.0
100001,103040106,0.0
100001,103040110,0.0
100001,103040201,0.0
100001,103040202,0.0
100001,103040203,0.0
100001,103040308,0.0
100001,103040310,0.0
100001,103040401,0.0
100001,103040409,0.0
100001,103040410,0.0
100001,103040506,0.0
100001,103040604,0.0
100001,103040606,0.0
100001,103040607,0.0
100001,103041007,0.0
100001,103050106,0.0
100001,103050205,0.0
100001,103050206,0.0
100001,103050310,0.0
100001,103050405,0.0
100001,103050408,0.0
100001,103050409,0.0
100001,103050505,0.0
100001,103050809,0.0
100001,103060105,0.0
100001,103060106,0.0
100001,103060207,0.0
100001,103060209,0.0
100001,103060210,0.0
100001,103060310,0.0
100001,103060404,0.0
100001,103060408,0.0
100001,103060607,0.0
100001,103060706,0.0
100001,103060807,0.0
100001,103060904,0.0
100001,104010106,0.0
100001,104010107,0.0
100001,104010201,0.0
100001,104010205,0.0
100001,104010506,0.0
100001,104010508,0.0
100001,104010509,0.0
100001,104010605,0.0
100001,104010805,0.0
100001,104011008,0.0
100001,104020102,0.0
100001,104020201,0.0
100001,104020204,0.0
100001,104020210,0.0
100001,104020410,0.0
100001,104020603,0.0
100001,104020704,0.0
100001,104020805,0.0
100001,104020807,0.0
100001,104020905,0.0
100001,104020907,0.0
100001,104020909,0.0
100001,104021006,0.0
100001,104030104,0.0
100001,104030301,0.0
100001,104030408,0.0
100001,104030607,0.0
100001,104030704,0.0
100001,104030705,0.0
100001,104030804,0.0
100001,104030807,0.0
100001,104030809,0.0
100001,104031007,0.0
100001,104040201,0.0
100001,104040309,0.0
100001,104040402,0.0
100001,104040408,0.0
100001,104040604,0.0
100001,104040703,0.0
100001,104040704,0.0
100001,104040706,0.0
100001,104040806,0.0
100001,104041001,0.0
100001,104050308,0.0
100001,104050309,0.0
100001,104050310,0.0
100001,104050402,0.0
100001,104050504,0.0
100001,104050601,0.0
100001,104050704,0.0
100001,104050806,0.0
100001,104050905,0.0
100001,104051009,0.0
100001,104060104,0.0
100001,104060203,0.0
100001,104060401,0.0
100001,104060403,0.0
100001,104060408,0.0
100001,104060507,0.0
100001,104060601,0.0
100001,104060801,0.0
100001,104060808,0.0
100001,104061006,0.0
100001,104061009,0.0
100001,105020301,0.0
100001,105030609,0.0
100001,105060401,0.0
100001,105060504,0.0
100001,106010604,0.0
100001,106040401,0.0
100001,106050707,0.0
100001,107010703,0.0
100001,107010903,0.0
100001,107020201,0.0
100001,107020803,0.0
100001,107030705,0.0
100001,107040505,0.0
100001,107050102,0.0
100001,108030809,0.0
100001,108050503,0.0
100001,108060502,0.0
100001,108060605,0.0
100001,109010403,0.0
100001,109011008,0.0
100001,109020303,0.0
100001,109020704,0.0
100001,109021006,0.0
100001,109021009,0.0
100001,109030805,0.0
100001,109060605,0.0
100001,110010307,0.0
100001,110010509,0.0
100001,110010804,0.0
100001,110010905,0.0
100001,110010907,0.0
100001,110020104,0.0
100001,110020208,0.0
100001,110020308,0.0
100001,110020505,0.0
100001,110020605,0.0
100001,110020606,0.0
100001,110030307,0.0
100001,110030403,0.0
100001,110040806,0.0
100001,110050104,0.0
100001,110050307,0.0
100001,110050308,0.0
100001,110050503,0.0
100001,110050506,0.0
100001,110050806,0.0
100001,110050903,0.0
100001,110051007,0.0
100001,110060408,0.0
100001,110060806,0.0
100001,201010208,0.0
100001,201010508,1.0
100001,201010605,0.0
100001,201020209,0.0
100001,201020401,0.0
100001,201020509,0.0
100001,201020704,0.0
100001,201020804,0.0
100001,201030110,0.0
100001,201030208,0.0
100001,201030303,0.0
100001,201030308,0.0
100001,201030402,0.0
100001,201030905,0.0
100001,201040105,0.0
100001,201040303,0.0
100001,201040307,0.0
100001,201040509,0.0
100001,201040708,0.0
100001,201040709,0.0
100001,201040804,0.0
100001,201050409,0.0
100001,201050709,0.0
100001,201050804,0.0
100001,201050905,0.0
100001,201060202,0.0
100001,201060203,0.0
100001,201060310,0.0
100001,201060604,0.0
100001,201060705,0.0
100001,201060803,0.0
100001,202010703,0.0
100001,202020110,0.0
100001,202020503,0.0
100001,202030501,1.0
100001,202030506,0.0
100001,202040503,1.0
100001,202050108,0.0
100001,202050208,0.0
100001,202060103,0.0
100001,202060302,0.0
100001,202060804,0.0
100001,202060901,0.0
100001,202060903,0.0
100001,203010103,0.0
100001,203020506,0.0
100001,203030101,1.0
100001,203030105,0.0
100001,203030108,0.0
100001,203030309,0.0
100001,203030401,0.0
100001,203030603,0.0
100001,203030809,0.0
100001,203040101,0.0
100001,203040108,0.0
100001,203040206,0.0
100001,203040403,0.0
100001,203041010,0.0
100001,203050308,0.0
100001,203050603,0.0
100001,203050606,0.0
100001,203050806,0.0
100001,203060309,0.0
100001,203060502,0.0
100001,203060504,0.0
100001,203060704,0.0
100001,203060803,0.0
100001,203061008,0.0
100001,204010110,0.0
100001,204010508,0.0
100001,204010510,0.0
100001,204010801,0.0
100001,204011007,0.0
100001,204020507,0.0
100001,204020606,0.0
100001,204020607,0.0
100001,204030307,0.0
100001,204030701,0.0
100001,204030805,0.0
100001,204031009,0.0
100001,204040103,0.0
100001,204040602,1.0
100001,204040908,0.0
100001,204050706,0.0
100001,204050805,0.0
100001,204051005,0.0
100001,204051007,0.0
100001,204051010,0.0
100001,204060209,0.0
100001,204060210,0.0
100001,205020608,0.0
100001,206010301,0.0
100001,206030703,0.0
100001,207040405,0.0
100001,207060703,0.0
100001,207060709,0.0
100001,208010310,0.0
100001,208020101,0.0
100001,208050601,0.0
100001,209010109,0.0
100001,210010406,0.0
100001,210010907,0.0
100001,210020406,0.0
100001,210021005,0.0
100001,210030206,0.0
100001,210040907,0.0
100001,210041007,0.0
100001,210050109,0.0
100001,210050209,0.0
100001,210050409,0.0
100001,210050508,0.0
100001,210051005,0.0
100001,210060107,0.0
100001,301050706,0.0
100001,302030101,0.0
100001,302030401,0.0
100001,302060210,0.0
100001,302060309,0.0
100001,303060701,0.0
100001,304010806,0.0
100001,304030201,0.0
100001,304040501,0.0
100001,304060809,0.0
100001,307020803,0.0
100001,309020701,0.0
310020,101010201,0.0
310020,101010401,0.0
310020,101010408,0.0
310020,101010702,0.0
310020,101010708,0.0
310020,101010805,0.0
310020,101011005,0.0
310020,101020107,0.0
310020,101020203,0.0
310020,101020210,0.0
310020,101020309,0.0
310020,101020310,0.0
310020,101020503,0.0
310020,101020510,0.0
310020,101020705,0.0
310020,101020706,0.0
310020,101020905,0.0
310020,101030101,0.0
310020,101030206,0.0
310020,101030301,0.0
310020,101030302,0.0
310020,101030409,0.0
310020,101030410,0.0
310020,101030501,0.0
310020,101030507,0.0
310020,101030508,0.0
310020,101030603,0.0
310020,101030605,0.0
310020,101030705,0.0
310020,101030708,0.0
310020,101030804,0.0
310020,101030806,0.0
310020,101030809,0.0
310020,101040302,0.0
310020,101040309,0.0
310020,101040401,0.0
310020,101040410,0.0
310020,101040604,0.0
310020,101040904,0.0
310020,101040905,0.0
310020,101050105,0.0
310020,101050202,1.0
310020,101050309,1.0
310020,101050410,0.0
310020,101050501,0.0
310020,101050507,0.0
310020,101050702,0.0
310020,101050703,0.0
310020,101050801,0.0
310020,101050803,0.0
310020,101050805,0.0
310020,101050806,0.0
310020,101050807,0.0
310020,101051001,0.0
310020,101060109,0.0
310020,101060304,0.0
310020,101060309,0.0
310020,101060403,0.0
310020,101060405,0.0
310020,101060407,0.0
310020,101060505,0.0
310020,101060608,0.0
310020,101060710,0.0
310020,101060806,0.0
310020,101060905,0.0
310020,101061005,0.0
310020,102010109,1.0
310020,102010503,0.0
310020,102010504,0.0
310020,102010609,0.0
310020,102010801,0.0
310020,102010903,0.0
310020,102020201,1.0
310020,102020204,1.0
310020,102020206,0.0
310020,102020407,0.0
310020,102020705,0.0
310020,102030109,0.0
310020,102030203,1.0
310020,102030209,0.0
310020,102030305,0.0
310020,102030307,0.0
310020,102030401,0.0
310020,102030402,0.0
310020,102030403,0.0
310020,102030601,0.0
310020,102030603,0.0
310020,102030609,0.0
310020,102030705,0.0
310020,102031006,0.0
310020,102040108,0.0
310020,102040505,0.0
310020,102040704,0.0
310020,102040705,0.0
310020,102040804,0.0
310020,102040905,0.0
310020,102050101,0.0
310020,102050401,1.0
310020,102050601,0.0
310020,102050603,0.0
310020,102050609,0.0
310020,102050701,0.0
310020,102050801,0.0
310020,102050907,0.0
310020,102050910,0.0
310020,102060108,0.0
310020,102060306,0.0
310020,102060501,0.0
310020,102060508,0.0
310020,102060509,0.0
310020,102060606,0.0
310020,102060703,0.0
310020,102060805,0.0
310020,102060910,0.0
310020,102061002,0.0
310020,102061008,0.0
310020,102061009,0.0
310020,103010101,0.0
310020,103010103,0.0
310020,103010205,0.0
310020,103010301,0.0
310020,103010508,0.0
310020,103010509,0.0
310020,103010603,0.0
310020,103010606,0.0
310020,103010704,0.0
310020,103010706,0.0
310020,103010804,0.0
310020,103011005,0.0
310020,103020210,1.0
310020,103020310,0.0
310020,103020401,1.0
310020,103020407,0.0
310020,103020408,0.0
310020,103020410,0.0
310020,103020501,0.0
310020,103020503,0.0
310020,103020601,0.0
310020,103020607,0.0
310020,103020705,0.0
310020,103020805,0.0
310020,103020809,0.0
310020,103020901,0.0
310020,103020903,0.0
310020,103021002,0.0
310020,103021005,0.0
310020,103030404,0.0
310020,103030504,0.0
310020,103030701,0.0
310020,103030709,0.0
310020,103030806,0.0
310020,103030904,0.0
310020,103030908,0.0
310020,103031010,0.0
310020,103040101,0.0
310020,103040103,0.0
310020,103040106,0.0
310020,103040110,0.0
310020,103040201,0.0
310020,103040202,0.0
310020,103040203,0.0
310020,103040308,0.0
310020,103040310,1.0
310020,103040401,0.0
310020,103040409,0.0
310020,103040410,0.0
310020,103040506,0.0
310020,103040604,0.0
310020,103040606,0.0
310020,103040607,0.0
310020,103041007,0.0
310020,103050106,0.0
310020,103050205,0.0
310020,103050206,0.0
310020,103050310,0.0
310020,103050405,0.0
310020,103050408,0.0
310020,103050409,0.0
310020,103050505,0.0
310020,103050809,0.0
310020,103060105,0.0
310020,103060106,0.0
310020,103060207,0.0
310020,103060209,1.0
310020,103060210,0.0
310020,103060310,0.0
310020,103060404,0.0
310020,103060408,0.0
310020,103060607,0.0
310020,103060706,0.0
310020,103060807,0.0
310020,103060904,0.0
310020,104010106,0.0
310020,104010107,0.0
310020,104010201,1.0
310020,104010205,0.0
310020,104010506,1.0
310020,104010508,0.0
310020,104010509,0.0
310020,104010605,0.0
310020,104010805,0.0
310020,104011008,0.0
310020,104020102,0.0
310020,104020201,0.0
310020,104020204,1.0
310020,104020210,0.0
310020,104020410,0.0
310020,104020603,0.0
310020,104020704,0.0
310020,104020805,0.0
310020,104020807,0.0
310020,104020905,0.0
310020,104020907,0.0
310020,104020909,0.0
310020,104021006,0.0
310020,104030104,1.0
310020,104030301,0.0
310020,104030408,0.0
310020,104030607,0.0
310020,104030704,0.0
310020,104030705,0.0
310020,104030804,0.0
310020,104030807,0.0
310020,104030809,0.0
310020,104031007,0.0
310020,104040201,0.0
310020,104040309,0.0
310020,104040402,0.0
310020,104040408,0.0
310020,104040604,0.0
310020,104040703,0.0
310020,104040704,0.0
310020,104040706,0.0
310020,104040806,0.0
310020,104041001,1.0
310020,104050308,0.0
310020,104050309,0.0
310020,104050310,0.0
310020,104050402,0.0
310020,104050504,0.0
310020,104050601,0.0
310020,104050704,0.0
310020,104050806,0.0
310020,104050905,0.0
310020,104051009,0.0
310020,104060104,1.0
310020,104060203,0.0
310020,104060401,0.0
310020,104060403,0.0
310020,104060408,0.0
310020,104060507,0.0
310020,104060601,0.0
310020,104060801,0.0
310020,104060808,0.0
310020,104061006,0.0
310020,104061009,0.0
310020,105020301,0.0
310020,105030609,0.0
310020,105060401,0.0
310020,105060504,0.0
310020,106010604,0.0
310020,106040401,0.0
310020,106050707,0.0
310020,107010703,0.0
310020,107010903,0.0
310020,107020201,0.0
310020,107020803,0.0
310020,107030705,0.0
310020,107040505,0.0
310020,107050102,0.0
310020,108030809,0.0
310020,108050503,0.0
310020,108060502,0.0
310020,108060605,0.0
310020,109010403,0.0
310020,109011008,0.0
310020,109020303,0.0
310020,109020704,0.0
310020,109021006,0.0
310020,109021009,0.0
310020,109030805,0.0
310020,109060605,0.0
310020,110010307,0.0
310020,110010509,0.0
310020,110010804,0.0
310020,110010905,0.0
310020,110010907,0.0
310020,110020104,0.0
310020,110020208,0.0
310020,110020308,0.0
310020,110020505,0.0
310020,110020605,0.0
310020,110020606,0.0
310020,110030307,0.0
310020,110030403,0.0
310020,110040806,0.0
310020,110050104,0.0
310020,110050307,0.0
310020,110050308,0.0
310020,110050503,0.0
310020,110050506,1.0
310020,110050806,0.0
310020,110050903,0.0
310020,110051007,0.0
310020,110060408,0.0
310020,110060806,0.0
310020,201010208,0.0
310020,201010508,0.0
310020,201010605,0.0
310020,201020209,0.0
310020,201020401,0.0
310020,201020509,0.0
310020,201020704,0.0
310020,201020804,0.0
310020,201030110,0.0
310020,201030208,0.0
310020,201030303,0.0
310020,201030308,0.0
310020,201030402,0.0
310020,201030905,0.0
310020,201040105,0.0
310020,201040303,0.0
310020,201040307,0.0
310020,201040509,0.0
310020,201040708,0.0
310020,201040709,0.0
310020,201040804,0.0
310020,201050409,0.0
310020,201050709,0.0
310020,201050804,0.0
310020,201050905,0.0
310020,201060202,0.0
310020,201060203,0.0
310020,201060310,1.0
310020,201060604,0.0
310020,201060705,0.0
310020,201060803,0.0
310020,202010703,0.0
310020,202020110,0.0
310020,202020503,0.0
310020,202030501,0.0
310020,202030506,0.0
310020,202040503,0.0
310020,202050108,0.0
310020,202050208,0.0
310020,202060103,0.0
310020,202060302,0.0
310020,202060804,0.0
310020,202060901,0.0
310020,202060903,0.0
310020,203010103,0.0
310020,203020506,0.0
310020,203030101,0.0
310020,203030105,0.0
310020,203030108,0.0
310020,203030309,0.0
310020,203030401,0.0
310020,203030603,0.0
310020,203030809,0.0
310020,203040101,0.0
310020,203040108,0.0
310020,203040206,0.0
310020,203040403,0.0
310020,203041010,0.0
310020,203050308,0.0
310020,203050603,0.0
310020,203050606,0.0
310020,203050806,0.0
310020,203060309,0.0
310020,203060502,0.0
310020,203060504,0.0
310020,203060704,0.0
310020,203060803,0.0
310020,203061008,1.0
310020,204010110,0.0
310020,204010508,0.0
310020,204010510,0.0
310020,204010801,0.0
310020,204011007,0.0
310020,204020507,0.0
310020,204020606,0.0
310020,204020607,0.0
310020,204030307,0.0
310020,204030701,0.0
310020,204030805,0.0
310020,204031009,0.0
310020,204040103,0.0
310020,204040602,0.0
310020,204040908,0.0
310020,204050706,0.0
310020,204050805,0.0
310020,204051005,0.0
310020,204051007,0.0
310020,204051010,0.0
310020,204060209,0.0
310020,204060210,0.0
310020,205020608,0.0
310020,206010301,0.0
310020,206030703,0.0
310020,207040405,0.0
310020,207060703,0.0
310020,207060709,0.0
310020,208010310,0.0
310020,208020101,0.0
310020,208050601,0.0
310020,209010109,0.0
310020,210010406,0.0
310020,210010907,0.0
310020,210020406,1.0
310020,210021005,0.0
310020,210030206,0.0
310020,210040907,0.0
310020,210041007,0.0
310020,210050109,0.0
310020,210050209,0.0
310020,210050409,0.0
310020,210050508,0.0
310020,210051005,0.0
310020,210060107,0.0
310020,301050706,0.0
310020,302030101,0.0
310020,302030401,0.0
310020,302060210,0.0
310020,302060309,0.0
310020,303060701,0.0
310020,304010806,0.0
310020,304030201,0.0
310020,304040501,0.0
310020,304060809,0.0
310020,307020803,0.0
310020,309020701,0.0
500017,101010201,0.0
500017,101010401,0.0
500017,101010408,0.0
500017,101010702,0.0
500017,101010708,0.0
500017,101010805,0.0
500017,101011005,0.0
500017,101020107,0.0
500017,101020203,0.0
500017,101020210,0.0
500017,101020309,0.0
500017,101020310,0.0
500017,101020503,0.0
500017,101020510,0.0
500017,101020705,0.0
500017,101020706,0.0
500017,101020905,0.0
500017,101030101,0.0
500017,101030206,0.0
500017,101030301,0.0
500017,101030302,0.0
500017,101030409,0.0
500017,101030410,0.0
500017,101030501,0.0
500017,101030507,0.0
500017,101030508,0.0
500017,101030603,0.0
500017,101030605,0.0
500017,101030705,0.0
500017,101030708,0.0
500017,101030804,0.0
500017,101030806,0.0
500017,101030809,0.0
500017,101040302,0.0
500017,101040309,0.0
500017,101040401,0.0
500017,101040410,0.0
500017,101040604,0.0
500017,101040904,0.0
500017,101040905,0.0
500017,101050105,0.0
500017,101050202,0.0
500017,101050309,0.0
500017,101050410,0.0
500017,101050501,0.0
500017,101050507,0.0
500017,101050702,0.0
500017,101050703,0.0
500017,101050801,0.0
500017,101050803,0.0
500017,101050805,0.0
500017,101050806,0.0
500017,101050807,0.0
500017,101051001,0.0
500017,101060109,0.0
500017,101060304,0.0
500017,101060309,0.0
500017,101060403,0.0
500017,101060405,0.0
500017,101060407,0.0
500017,101060505,0.0
500017,101060608,0.0
500017,101060710,0.0
500017,101060806,0.0
500017,101060905,0.0
500017,101061005,0.0
500017,102010109,0.0
500017,102010503,0.0
500017,102010504,0.0
500017,102010609,0.0
500017,102010801,0.0
500017,102010903,0.0
500017,102020201,0.0
500017,102020204,0.0
500017,102020206,0.0
500017,102020407,0.0
500017,102020705,0.0
500017,102030109,0.0
500017,102030203,0.0
500017,102030209,0.0
500017,102030305,0.0
500017,102030307,0.0
500017,102030401,0.0
500017,102030402,0.0
500017,102030403,0.0
500017,102030601,1.0
500017,102030603,0.0
500017,102030609,0.0
500017,102030705,0.0
500017,102031006,0.0
500017,102040108,0.0
500017,102040505,0.0
500017,102040704,0.0
500017,102040705,0.0
500017,102040804,0.0
500017,102040905,0.0
500017,102050101,0.0
500017,102050401,0.0
500017,102050601,1.0
500017,102050603,0.0
500017,102050609,0.0
500017,102050701,0.0
500017,102050801,0.0
500017,102050907,0.0
500017,102050910,0.0
500017,102060108,0.0
500017,102060306,0.0
500017,102060501,0.0
500017,102060508,0.0
500017,102060509,0.0
500017,102060606,0.0
500017,102060703,0.0
500017,102060805,0.0
500017,102060910,0.0
500017,102061002,0.0
500017,102061008,0.0
500017,102061009,0.0
500017,103010101,0.0
500017,103010103,0.0
500017,103010205,0.0
500017,103010301,0.0
500017,103010508,0.0
500017,103010509,0.0
500017,103010603,0.0
500017,103010606,0.0
500017,103010704,0.0
500017,103010706,0.0
500017,103010804,0.0
500017,103011005,0.0
500017,103020210,0.0
500017,103020310,0.0
500017,103020401,0.0
500017,103020407,0.0
500017,103020408,0.0
500017,103020410,0.0
500017,103020501,0.0
500017,103020503,0.0
500017,103020601,0.0
500017,103020607,0.0
500017,103020705,0.0
500017,103020805,0.0
500017,103020809,0.0
500017,103020901,0.0
500017,103020903,0.0
500017,103021002,0.0
500017,103021005,0.0
500017,103030404,0.0
500017,103030504,0.0
500017,103030701,0.0
500017,103030709,0.0
500017,103030806,0.0
500017,103030904,0.0
500017,103030908,0.0
500017,103031010,0.0
500017,103040101,0.0
500017,103040103,0.0
500017,103040106,0.0
500017,103040110,0.0
500017,103040201,0.0
500017,103040202,0.0
500017,103040203,0.0
500017,103040308,0.0
500017,103040310,0.0
500017,103040401,0.0
500017,103040409,0.0
500017,103040410,0.0
500017,103040506,0.0
500017,103040604,0.0
500017,103040606,0.0
500017,103040607,0.0
500017,103041007,0.0
500017,103050106,0.0
500017,103050205,0.0
500017,103050206,0.0
500017,103050310,0.0
500017,103050405,0.0
500017,103050408,0.0
500017,103050409,0.0
500017,103050505,0.0
500017,103050809,0.0
500017,103060105,0.0
500017,103060106,0.0
500017,103060207,0.0
500017,103060209,0.0
500017,103060210,0.0
500017,103060310,0.0
500017,103060404,0.0
500017,103060408,0.0
500017,103060607,0.0
500017,103060706,0.0
500017,103060807,0.0
500017,103060904,0.0
500017,104010106,0.0
500017,104010107,1.0
500017,104010201,0.0
500017,104010205,0.0
500017,104010506,0.0
500017,104010508,0.0
500017,104010509,0.0
500017,104010605,0.0
500017,104010805,0.0
500017,104011008,0.0
500017,104020102,0.0
500017,104020201,0.0
500017,104020204,0.0
500017,104020210,0.0
500017,104020410,0.0
500017,104020603,1.0
500017,104020704,0.0
500017,104020805,0.0
500017,104020807,0.0
500017,104020905,0.0
500017,104020907,0.0
500017,104020909,0.0
500017,104021006,0.0
500017,104030104,0.0
500017,104030301,0.0
500017,104030408,1.0
500017,104030607,0.0
500017,104030704,0.0
500017,104030705,0.0
500017,104030804,0.0
500017,104030807,0.0
500017,104030809,0.0
500017,104031007,0.0
500017,104040201,0.0
500017,104040309,0.0
500017,104040402,0.0
500017,104040408,0.0
500017,104040604,0.0
500017,104040703,0.0
500017,104040704,0.0
500017,104040706,0.0
500017,104040806,0.0
500017,104041001,0.0
500017,104050308,0.0
500017,104050309,0.0
500017,104050310,0.0
500017,104050402,0.0
500017,104050504,0.0
500017,104050601,0.0
500017,104050704,0.0
500017,104050806,0.0
500017,104050905,0.0
500017,104051009,0.0
500017,104060104,0.0
500017,104060203,0.0
500017,104060401,0.0
500017,104060403,0.0
500017,104060408,0.0
500017,104060507,1.0
500017,104060601,0.0
500017,104060801,0.0
500017,104060808,0.0
500017,104061006,0.0
500017,104061009,0.0
500017,105020301,0.0
500017,105030609,0.0
500017,105060401,0.0
500017,105060504,0.0
500017,106010604,0.0
500017,106040401,0.0
500017,106050707,0.0
500017,107010703,0.0
500017,107010903,0.0
500017,107020201,0.0
500017,107020803,0.0
500017,107030705,0.0
500017,107040505,0.0
500017,107050102,0.0
500017,108030809,0.0
500017,108050503,0.0
500017,108060502,0.0
500017,108060605,0.0
500017,109010403,0.0
500017,109011008,0.0
500017,109020303,1.0
500017,109020704,0.0
500017,109021006,0.0
500017,109021009,0.0
500017,109030805,0.0
500017,109060605,0.0
500017,110010307,0.0
500017,110010509,0.0
500017,110010804,0.0
500017,110010905,0.0
500017,110010907,0.0
500017,110020104,0.0
500017,110020208,0.0
500017,110020308,0.0
500017,110020505,0.0
500017,110020605,0.0
500017,110020606,0.0
500017,110030307,0.0
500017,110030403,0.0
500017,110040806,0.0
500017,110050104,0.0
500017,110050307,1.0
500017,110050308,1.0
500017,110050503,0.0
500017,110050506,0.0
500017,110050806,0.0
500017,110050903,0.0
500017,110051007,0.0
500017,110060408,0.0
500017,110060806,0.0
500017,201010208,0.0
500017,201010508,0.0
500017,201010605,0.0
500017,201020209,0.0
500017,201020401,0.0
500017,201020509,0.0
500017,201020704,0.0
500017,201020804,0.0
500017,201030110,0.0
500017,201030208,0.0
500017,201030303,0.0
500017,201030308,0.0
500017,201030402,0.0
500017,201030905,0.0
500017,201040105,0.0
500017,201040303,0.0
500017,201040307,0.0
500017,201040509,0.0
500017,201040708,0.0
500017,201040709,0.0
500017,201040804,0.0
500017,201050409,0.0
500017,201050709,0.0
500017,201050804,0.0
500017,201050905,0.0
500017,201060202,0.0
500017,201060203,0.0
500017,201060310,0.0
500017,201060604,0.0
500017,201060705,0.0
500017,201060803,0.0
500017,202010703,0.0
500017,202020110,0.0
500017,202020503,0.0
500017,202030501,0.0
500017,202030506,0.0
500017,202040503,0.0
500017,202050108,0.0
500017,202050208,0.0
500017,202060103,0.0
500017,202060302,1.0
500017,202060804,0.0
500017,202060901,0.0
500017,202060903,0.0
500017,203010103,0.0
500017,203020506,0.0
500017,203030101,0.0
500017,203030105,0.0
500017,203030108,0.0
500017,203030309,0.0
500017,203030401,0.0
500017,203030603,0.0
500017,203030809,0.0
500017,203040101,0.0
500017,203040108,0.0
500017,203040206,0.0
500017,203040403,0.0
500017,203041010,0.0
500017,203050308,0.0
500017,203050603,0.0
500017,203050606,0.0
500017,203050806,0.0
500017,203060309,0.0
500017,203060502,0.0
500017,203060504,0.0
500017,203060704,0.0
500017,203060803,0.0
500017,203061008,0.0
500017,204010110,0.0
500017,204010508,0.0
500017,204010510,0.0
500017,204010801,0.0
500017,204011007,0.0
500017,204020507,0.0
500017,204020606,0.0
500017,204020607,0.0
500017,204030307,0.0
500017,204030701,0.0
500017,204030805,0.0
500017,204031009,0.0
500017,204040103,0.0
500017,204040602,0.0
500017,204040908,0.0
500017,204050706,0.0
500017,204050805,0.0
500017,204051005,0.0
500017,204051007,0.0
500017,204051010,0.0
500017,204060209,0.0
500017,204060210,0.0
500017,205020608,0.0
500017,206010301,0.0
500017,206030703,0.0
500017,207040405,0.0
500017,207060703,0.0
500017,207060709,0.0
500017,208010310,0.0
500017,208020101,0.0
500017,208050601,0.0
500017,209010109,0.0
500017,210010406,0.0
500017,210010907,0.0
